DATABASE_ID,SMILES
HMDB0000896,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
HMDB0000896,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
HMDB0000896,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
HMDB0000896,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
HMDB0000896,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
HMDB0000896,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
HMDB0000896,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000897,Cn1cnc2[nH]c(N)nc(=O)c21
HMDB0000898,Cn1cnc(CCN)c1
HMDB0000898,Cn1cnc(CCN)c1
HMDB0000898,Cn1cnc(CCN)c1
HMDB0000898,Cn1cnc(CCN)c1
HMDB0000898,Cn1cnc(CCN)c1
HMDB0000899,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
HMDB0000899,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
HMDB0000899,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
HMDB0000899,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
HMDB0000899,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
HMDB0000899,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
HMDB0000900,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12
HMDB0000900,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12
HMDB0000900,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12
HMDB0000900,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12
HMDB0000900,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12
HMDB0000902,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
HMDB0000902,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
HMDB0000902,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
HMDB0000902,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
HMDB0000902,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
HMDB0000902,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
HMDB0000902,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
HMDB0000902,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
HMDB0000902,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
HMDB0000902,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
HMDB0000902,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
HMDB0000902,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
HMDB0000902,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
HMDB0000902,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
HMDB0000902,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
HMDB0000902,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
HMDB0000902,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
HMDB0000902,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
HMDB0000902,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
HMDB0000903,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
HMDB0000903,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
HMDB0000903,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000904,NC(=O)NCCC[C@H](N)C(=O)O
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000905,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
HMDB0000906,CN(C)C
HMDB0000906,CN(C)C
HMDB0000906,CN(C)C
HMDB0000906,CN(C)C
HMDB0000906,CN(C)C
HMDB0000906,CN(C)C
HMDB0000906,CN(C)C
HMDB0000908,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
HMDB0000908,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
HMDB0000908,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
HMDB0000908,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
HMDB0000908,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
HMDB0000910,CCCCCCCCCCCCC(=O)O
HMDB0000910,CCCCCCCCCCCCC(=O)O
HMDB0000910,CCCCCCCCCCCCC(=O)O
HMDB0000910,CCCCCCCCCCCCC(=O)O
HMDB0000910,CCCCCCCCCCCCC(=O)O
HMDB0000910,CCCCCCCCCCCCC(=O)O
HMDB0000910,CCCCCCCCCCCCC(=O)O
HMDB0000910,CCCCCCCCCCCCC(=O)O
HMDB0000910,CCCCCCCCCCCCC(=O)O
HMDB0000910,CCCCCCCCCCCCC(=O)O
HMDB0000910,CCCCCCCCCCCCC(=O)O
HMDB0000910,CCCCCCCCCCCCC(=O)O
HMDB0000910,CCCCCCCCCCCCC(=O)O
HMDB0000910,CCCCCCCCCCCCC(=O)O
HMDB0000910,CCCCCCCCCCCCC(=O)O
HMDB0000913,COc1cc(CC(O)C(=O)O)ccc1O
HMDB0000913,COc1cc(CC(O)C(=O)O)ccc1O
HMDB0000913,COc1cc(CC(O)C(=O)O)ccc1O
HMDB0000917,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
HMDB0000917,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
HMDB0000917,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
HMDB0000920,CC(=O)C1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C
HMDB0000920,CC(=O)C1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C
HMDB0000920,CC(=O)C1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C
HMDB0000921,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
HMDB0000921,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
HMDB0000921,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
HMDB0000921,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
HMDB0000921,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
HMDB0000921,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
HMDB0000921,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
HMDB0000921,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
HMDB0000921,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000925,C[N+](C)(C)[O-]
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000926,c1ccncc1
HMDB0000927,CCCCC(=O)NCC(=O)O
HMDB0000927,CCCCC(=O)NCC(=O)O
HMDB0000927,CCCCC(=O)NCC(=O)O
HMDB0000929,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
HMDB0000929,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
HMDB0000929,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
HMDB0000929,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
HMDB0000929,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
HMDB0000929,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
HMDB0000929,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
HMDB0000929,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
HMDB0000929,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
HMDB0000929,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
HMDB0000929,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
HMDB0000929,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
HMDB0000929,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
HMDB0000929,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
HMDB0000929,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
HMDB0000929,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
HMDB0000929,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
HMDB0000929,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
HMDB0000929,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
HMDB0000929,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
